worker,label_prob,quality,n_labels
0,0.03628541922761363,0.7779651780509197,78
1,0.08089815558976007,0.8922246560165663,143
2,0.042707348986240595,0.6891651579258924,66
3,0.055016938657488856,0.6963354322262082,106
4,0.027323674447357296,0.6277278785823128,50
5,0.05483492120481703,0.6435799885151745,94
6,0.04724482744197714,0.6079602554702414,73
7,0.0760886329802054,0.7777422942634972,149
8,0.07086170335093843,0.7501702743510267,133
9,0.012868221444308749,0.6970524812356711,38
10,0.03378374537976958,0.8729686232340514,66
11,0.07425702990169765,0.7929674063334796,131
12,0.039673769278822324,0.7359262727118907,73
13,0.08921710710419675,0.7538290133869497,156
14,0.08507889706890381,0.7642953852685084,160
15,0.018053386090412595,0.8294026777310854,22
16,0.02716853514778024,0.8611386774137344,61
17,0.05058609790028519,0.6589954644576692,107
18,0.036522603009373523,0.6722537423155693,83
19,0.016280083505457576,0.6338474597532682,26
20,0.06956619602807522,0.7106020605691546,125
21,0.09134613162748123,0.7558122662529643,151
22,0.03775746971496194,0.8678911225704422,66
23,0.0017202756715934743,0.8449172164762113,9
24,0.021416800922908964,0.8671718877431852,43
25,0.0073864914501890035,0.6579312079422639,17
26,0.0499428012230172,0.886562040577858,97
27,0.001773862565162443,0.8492667338722987,9
28,0.04544717596684991,0.8833741824884027,81
29,0.0004953307161623344,0.6684244770551074,4
30,0.07968139237578165,0.6600039395153017,154
31,0.06783429322862367,0.8134966560564555,121
32,0.0715665176300548,0.7274854086988362,128
33,0.04697746458367252,0.7065808200409758,81
34,0.04919678133434986,0.6948057860957305,111
35,0.0770785525083939,0.8256032314251421,140
36,0.06519737770915994,0.7942586106256663,115
37,0.061948520690128905,0.6243712493398043,116
38,0.0636847229101907,0.764864549610568,112
39,0.020853291599247616,0.7480108838892218,42
