worker,label_prob,quality,n_labels
0,0.058774715866636434,0.8478198504596506,25
1,0.003950218775245507,0.6650768288976863,6
2,0.03699325957131484,0.6872122666669669,12
3,0.0638649132587692,0.8023220233150203,25
4,0.01474357771646927,0.7053654563031554,8
5,0.07263985436360369,0.6479081281196183,30
6,0.009775790423406573,0.7836102712457117,4
7,0.04147465475580321,0.8389635847584682,16
8,0.06557104461806146,0.6702539354520185,22
9,0.08547312709988354,0.688655759609713,22
10,0.011811083967535463,0.7876477353957728,7
11,0.04601909353465438,0.8170489603087148,22
12,0.08045778287776306,0.8324129749437993,26
13,0.08229305059282538,0.8741850625088888,29
14,0.01849607101596491,0.6360516046442183,9
15,0.07720432859109816,0.7146212542451185,24
16,0.006902514138410143,0.6345073888512279,4
17,0.04959855827649323,0.7986990642533459,13
18,0.013928936611722642,0.6467782687002395,8
19,0.08157001488414344,0.8478351881664559,22
20,0.08064511417883317,0.6770273601313397,26
21,0.03308384977364944,0.6948862817818088,16
22,0.045815876107056924,0.6307951563121093,22
23,0.07054178986400726,0.7239241973288698,18
24,0.010958210263995972,0.6922411946416634,7
25,0.0028793499708297254,0.8009762723102584,4
26,0.046642776010844135,0.7594730895299111,13
27,0.0196247931387735,0.639606223817872,8
28,0.039445638819470746,0.7307427751061825,17
29,0.02501408550788562,0.7068959545373502,14
30,0.0909546015266015,0.6988911444013833,40
31,0.09833075071529594,0.8269948448935192,40
32,0.04069456823074002,0.8561932008191069,14
33,0.014146638619605646,0.6487326464004353,8
34,0.08057557631522155,0.8805517027794387,27
35,0.07358902634434504,0.7557197742050993,15
36,0.01347619467950284,0.8147898427280827,5
37,0.03774553656614388,0.872212268971724,13
38,0.05302075374596005,0.7785183110901815,22
39,0.006424373416218676,0.6973571288872401,5
