18	0	1
10	0	1
11	0	1
33	0	1
9	0	0
5	1	1
18	2	0
11	2	6
32	2	0
33	2	0
9	2	0
5	3	1
18	4	2
10	4	2
33	4	2
26	4	2
11	4	4
28	5	1
5	5	1
0	6	4
18	6	4
9	6	4
39	6	4
11	6	0
4	7	5
15	7	4
11	7	3
39	7	4
18	7	4
8	8	2
18	8	2
9	8	2
33	8	2
11	8	5
18	9	3
10	9	3
9	9	3
1	9	3
11	9	2
22	10	5
5	11	8
22	12	1
5	12	1
18	13	4
10	13	4
9	13	4
33	13	7
11	13	1
5	14	4
5	15	5
28	15	5
5	16	7
8	17	4
20	17	4
11	17	2
39	17	4
9	17	4
18	18	2
10	18	2
11	18	8
23	18	2
9	18	2
22	19	3
5	20	4
14	20	4
8	21	9
18	21	9
11	21	6
39	21	9
9	21	9
18	22	1
11	22	5
39	22	1
15	22	1
0	22	1
5	23	2
4	24	7
0	24	7
30	24	5
32	24	7
11	24	5
18	25	7
11	25	2
32	25	7
7	25	9
9	25	7
8	26	9
18	26	9
10	26	9
31	26	9
11	26	1
18	27	4
10	27	4
11	27	5
15	27	4
9	27	4
5	28	7
18	29	2
10	29	2
11	29	3
33	29	2
9	29	2
0	30	1
23	30	4
9	30	4
11	30	8
18	30	4
5	31	4
18	32	8
10	32	8
9	32	8
26	32	8
11	32	0
6	33	0
18	33	0
11	33	3
39	33	0
9	33	0
28	34	0
5	34	0
18	35	8
2	35	6
11	35	2
39	35	8
9	35	8
5	36	4
27	37	3
5	37	3
14	37	3
18	38	4
42	38	4
33	38	4
39	38	4
11	38	4
40	39	3
5	39	3
5	40	6
18	41	9
2	41	9
33	41	9
6	41	9
11	41	1
5	42	2
28	42	2
5	43	2
8	44	1
18	44	5
10	44	1
9	44	5
11	44	9
5	45	1
18	46	3
10	46	3
9	46	3
33	46	3
11	46	3
5	47	5
5	48	1
4	49	4
18	49	4
9	49	4
39	49	4
11	49	7
21	50	1
5	51	2
8	52	5
18	52	5
11	52	7
33	52	5
9	52	5
5	53	1
5	54	7
28	55	7
5	55	7
5	56	8
8	57	1
11	57	7
39	57	8
24	57	8
9	57	8
5	58	6
0	59	4
41	59	4
39	59	4
7	59	4
11	59	8
0	60	7
18	60	7
9	60	7
32	60	7
11	60	7
5	61	4
5	62	1
5	63	4
5	64	7
5	65	2
18	66	1
41	66	1
39	66	1
11	66	2
9	66	1
5	67	1
5	68	1
5	69	9
28	69	9
24	70	7
41	70	7
39	70	7
9	70	7
11	70	9
0	71	1
18	71	3
24	71	3
33	71	3
11	71	1
5	72	1
39	73	1
18	73	8
9	73	8
33	73	1
11	73	7
4	74	4
15	74	5
9	74	5
6	74	5
18	74	5
18	75	6
6	75	6
12	75	6
9	75	6
11	75	7
18	76	5
10	76	1
11	76	0
15	76	7
9	76	5
5	77	1
18	78	3
10	78	3
9	78	3
33	78	3
17	78	3
6	79	2
2	79	2
17	79	2
39	79	2
11	79	6
6	80	9
18	80	9
11	80	4
7	80	9
9	80	9
8	81	7
0	81	5
10	81	7
9	81	5
11	81	7
5	82	9
28	83	7
5	83	7
39	84	3
18	84	3
9	84	3
3	84	3
11	84	4
21	85	7
5	86	3
5	87	4
5	88	8
8	89	1
11	89	6
39	89	1
24	89	1
9	89	1
33	90	2
41	90	2
39	90	2
26	90	2
11	90	8
41	91	0
10	91	0
11	91	4
25	91	0
9	91	0
30	92	2
6	92	2
9	92	2
39	92	2
11	92	2
6	93	5
18	93	3
11	93	4
39	93	3
9	93	3
5	94	1
8	95	5
18	95	5
11	95	9
33	95	5
9	95	5
5	96	2
8	97	5
18	97	4
10	97	4
9	97	5
11	97	5
8	98	2
18	98	2
11	98	0
33	98	2
9	98	2
5	99	5
4	100	9
41	100	9
39	100	9
9	100	9
11	100	9
5	101	8
17	102	0
10	102	0
11	102	5
23	102	0
9	102	0
20	103	3
18	103	1
10	103	3
11	103	7
9	103	3
15	104	9
10	104	9
11	104	6
26	104	9
9	104	9
5	105	8
28	106	4
5	106	4
14	106	1
2	107	3
18	107	1
10	107	3
9	107	3
15	107	3
18	108	5
11	108	1
32	108	4
33	108	4
9	108	5
5	109	6
14	109	6
40	110	0
5	110	0
18	111	8
41	111	8
33	111	1
11	111	6
9	111	4
15	112	4
10	112	4
11	112	0
26	112	4
9	112	4
18	113	1
10	113	1
23	113	1
33	113	1
11	113	3
18	114	7
10	114	7
11	114	0
33	114	7
9	114	7
18	115	6
10	115	6
11	115	5
23	115	8
9	115	6
5	116	1
5	117	7
5	118	8
5	119	0
28	119	0
5	120	8
5	121	1
0	122	1
18	122	1
10	122	1
9	122	5
11	122	1
4	123	1
18	123	1
9	123	5
39	123	4
11	123	5
18	124	8
2	124	8
11	124	3
39	124	8
9	124	8
39	125	8
18	125	1
9	125	1
3	125	1
11	125	5
5	126	5
5	127	1
5	128	6
5	129	1
5	130	1
5	131	4
10	132	0
9	132	0
39	132	0
29	132	0
11	132	4
18	133	9
11	133	5
9	133	9
16	133	9
31	133	9
5	134	4
5	135	8
14	135	8
39	136	2
18	136	2
11	136	2
33	136	2
0	136	2
5	137	6
8	138	9
18	138	9
10	138	9
31	138	9
11	138	4
18	139	1
10	139	0
9	139	1
33	139	1
11	139	2
5	140	8
5	141	4
0	142	8
18	142	1
9	142	4
39	142	8
11	142	5
5	143	9
18	144	1
10	144	1
9	144	1
33	144	1
11	144	2
4	145	7
15	145	7
9	145	7
6	145	7
18	145	7
5	146	2
19	146	2
5	147	7
4	148	4
41	148	4
39	148	4
9	148	5
11	148	1
18	149	1
11	149	2
33	149	4
26	149	4
15	149	4
18	150	8
11	150	2
39	150	8
33	150	6
9	150	8
0	151	1
18	151	1
9	151	1
32	151	1
11	151	2
5	152	4
14	152	4
41	153	0
10	153	0
11	153	2
25	153	1
9	153	3
5	154	8
39	155	7
18	155	7
9	155	7
33	155	7
11	155	5
41	156	0
18	156	0
9	156	0
33	156	0
11	156	2
18	157	0
10	157	0
9	157	0
1	157	0
11	157	3
20	158	0
41	158	0
11	158	2
26	158	0
31	158	0
5	159	8
19	159	8
28	160	2
5	160	2
18	161	6
41	161	6
33	161	6
11	161	0
9	161	6
5	162	7
18	163	5
10	163	5
41	163	5
9	163	5
11	163	5
5	164	9
0	165	2
18	165	2
11	165	1
33	165	7
34	165	2
18	166	9
23	166	9
33	166	9
26	166	9
11	166	2
5	167	3
6	168	6
2	168	6
17	168	8
39	168	8
11	168	3
5	169	2
18	170	8
41	170	8
33	170	6
15	170	8
11	170	1
5	171	8
5	172	7
14	172	7
5	173	9
14	173	9
5	174	9
5	175	4
5	176	1
18	177	5
10	177	5
9	177	5
33	177	5
11	177	2
5	178	8
28	179	4
28	180	4
5	180	4
5	181	8
10	182	1
9	182	1
39	182	1
29	182	3
11	182	1
5	183	3
20	184	9
18	184	9
10	184	9
11	184	7
9	184	9
5	185	4
18	186	0
29	186	0
13	186	0
9	186	0
24	186	0
5	187	1
17	188	9
10	188	4
11	188	6
23	188	4
9	188	4
8	189	9
18	189	9
9	189	9
41	189	9
6	189	9
41	190	4
18	190	4
29	190	9
11	190	6
9	190	4
18	191	7
10	191	7
9	191	7
36	191	7
11	191	5
4	192	7
41	192	7
9	192	7
43	192	7
11	192	1
0	193	5
18	193	5
10	193	3
9	193	5
11	193	8
5	194	0
28	195	8
5	195	8
8	196	4
6	196	4
18	196	4
39	196	4
9	196	4
27	197	3
5	197	3
14	197	3
5	198	7
5	199	5
32	200	1
18	200	1
9	200	1
33	200	1
11	200	4
5	201	9
5	202	0
5	203	8
4	204	4
18	204	5
9	204	4
39	204	5
11	204	2
4	205	6
18	205	6
9	205	8
39	205	8
11	205	5
4	206	0
18	206	0
9	206	0
39	206	1
11	206	3
5	207	5
