worker,label_prob,quality,n_labels
0,0.038073484521514295,0.8171417552736013,44
1,0.03086049922975418,0.8568681450215071,26
2,0.04254434062072874,0.6321835862457732,46
3,0.0678951117408563,0.8918138422094462,55
4,0.03232700691329551,0.6853892521174944,33
5,0.007162444681332314,0.6574893001012362,11
6,0.006655289703938161,0.7603274223928266,5
7,0.05955532762790116,0.8758061465826882,61
8,0.07359308573797976,0.8799561216023424,67
9,0.02780289010703607,0.6975249348430861,30
10,0.09808969366901737,0.8385224968481899,96
11,0.006659217828387754,0.8560954915205756,13
12,0.03351979730079822,0.7734276560498408,43
13,0.09237691447564575,0.7911959837895873,106
14,0.07986824442446523,0.7614566262864028,63
15,0.07318103139451325,0.7868504406129716,73
16,0.02934049365675966,0.8069254779204162,27
17,0.04022848195492924,0.7003068076680662,38
18,0.051561751877747634,0.8197401198511686,51
19,0.034315573432709245,0.6308740067334587,33
20,0.0906985439831453,0.7802722947864982,83
21,0.0709586995565918,0.8233562415188281,83
22,0.047248118815303976,0.7264411501403697,45
23,0.01258614040439835,0.6996242129257922,15
24,0.0906351068706151,0.8521079445036333,77
25,0.0190795491759727,0.7458859398620246,22
26,0.02221883150747538,0.8247966413745497,15
27,0.07925323177570587,0.7249847742256622,63
28,0.047988522134590816,0.6921795675753399,43
29,0.014747441134953944,0.7920986545953901,18
30,0.06222179285123941,0.8668734626179562,58
31,0.04055429598773667,0.6848457421459205,38
32,0.07491018993826486,0.6128154182107122,83
33,0.09957706423508765,0.7755905905767235,90
34,0.036359986813167135,0.7723474145357987,47
35,0.048759858702828056,0.8144844892736647,44
36,0.06761571039645324,0.8000065283871876,57
37,0.09638266726592926,0.8429976910187759,109
38,0.011933474441315784,0.7648346218610488,10
39,0.08995620937466925,0.8374797496717786,87
