worker,label_prob,quality,n_labels
0,0.057313065694750566,0.7585473435510608,44
1,0.029163404594769394,0.6123431801381434,21
2,0.06593569523999021,0.6768450820863302,57
3,0.02449318895301349,0.783108310106758,24
4,0.09470467062928405,0.6384098119248709,59
5,0.059306178886273334,0.6743084831951288,26
6,0.03135215606617022,0.7819681199329153,18
7,0.04508284309766073,0.6309219019751052,30
8,0.09676937406042002,0.8164852740608275,69
9,0.04663880698255668,0.6754929680226236,31
10,0.015148679367483054,0.8534787872949546,10
11,0.03386330729030266,0.7115732287306251,29
12,0.05012051521802703,0.8675429329315696,26
13,0.022490240023455767,0.6313396211417149,19
14,0.0961332973451677,0.756470450277077,59
15,0.09056347008580852,0.667264896303654,47
16,0.09813915486591814,0.8304122915918443,57
17,0.09540800960176242,0.6182238556068166,72
18,0.02058503139764476,0.6986728375625524,12
19,0.028926339606329978,0.7127328785607157,22
20,0.04661898873144926,0.8496872960324539,35
21,0.009071896275868241,0.641264362374919,5
22,0.027670315722115937,0.6614270127160048,21
23,0.056741248424101214,0.7693909893375246,33
24,0.023929222688041853,0.8732710670050313,24
25,0.011044222108067958,0.7951330860632392,9
26,0.09667623412660628,0.7498821854052895,67
27,0.026182517104060023,0.7141977566526242,12
28,0.05132314684820001,0.8616431119366981,38
29,0.014071605085914618,0.7886384122827595,10
30,0.025601087890522158,0.8344274240143554,15
31,0.06679652165258478,0.833794834270544,38
32,0.08160774517861272,0.736631534041889,48
33,0.04428339675721459,0.6668728999468466,25
34,0.04193686917289752,0.6837610239462439,24
35,0.06899763277343104,0.8344272289610817,50
36,0.015751220198600358,0.851972391999148,11
37,0.09332930085096758,0.7322959972715507,57
38,0.04124087191785808,0.7145460875155842,22
39,0.06332685449819879,0.8564455069684507,33
