worker,label_prob,quality,n_labels
0,0.01225655096738716,0.6774339224318319,1
1,0.013097088057706187,0.8108171634056653,3
2,0.0066094312510992185,0.7492978167795306,4
3,0.0032080140109112865,0.8374528830741184,3
4,0.08481417659849821,0.8608130697597066,23
5,0.05360863077746652,0.8805265780287475,8
6,0.0906870427591483,0.7561641396860533,18
7,0.06170296001846212,0.6361855020996977,10
8,0.056573681003695614,0.7781233687552699,7
9,0.062382830680538084,0.627741566550299,14
10,0.06880712517510285,0.746592872136498,18
11,0.054287982984325384,0.8724349155409732,12
12,0.014516018949477405,0.8054758922408181,3
13,0.04480698892534005,0.7239693856927931,9
14,0.08197089936177201,0.7255105991716876,18
15,0.04870350219421271,0.717689359661813,7
16,0.0011535634021526797,0.8355632463710095,4
17,0.048195898489694945,0.8657870992335606,6
18,0.023910973736604814,0.7170500502034337,5
19,0.018420142442961397,0.7083790019184888,3
20,0.011062396932406038,0.72753442541367,1
21,0.051316178464535504,0.6280832715331267,6
22,0.06999134046043208,0.6686338146677712,21
23,0.06614923037227848,0.8876681173934055,17
24,0.07295542927467367,0.682533164950183,17
25,0.0002630444151826117,0.7987008051569993,1
26,0.01967060851833189,0.653917179583815,6
27,0.042940809233995694,0.7474316756890714,9
28,0.021999835957598402,0.7117358065500844,7
29,0.05495895713230307,0.8962451456138275,18
30,0.07231222104362865,0.8573544803700819,14
31,0.04570971772898979,0.7490112096902846,8
32,0.02847677336715916,0.7405150545649293,8
33,0.06732581322242857,0.6796750124014821,12
34,0.004416106606951309,0.7292319879113964,1
35,0.07807349426622609,0.6558216857002757,13
36,0.07638684053035816,0.6628623650582152,11
37,0.05420185937095809,0.6978613604707761,10
38,0.05224785003002539,0.8031676531040557,11
39,0.03026488997016028,0.7773422240605624,3
