worker,label_prob,quality,n_labels
0,0.004739148546347105,0.755466653261876,60
1,0.04294734471409224,0.8015159011270961,371
2,0.09926856669740979,0.837621395718864,854
3,0.06811135413260931,0.8061395112198053,578
4,0.06971178965180219,0.7632743721973438,579
5,0.09912645912650939,0.6642939554447649,821
6,0.09855212943720287,0.6169249428013874,829
7,0.04302887020430442,0.7052516245685001,371
8,0.06344392897854498,0.8789712594869977,530
9,0.07983402771607216,0.6914783107965807,664
10,0.055707107160784,0.8955810743003407,461
11,0.0578569796538169,0.6309756007101806,534
12,0.016975276576914746,0.753847342819321,177
13,0.02120907396129056,0.8701481442376183,175
14,0.05312279523095555,0.8484212055162844,423
15,0.034911737764135434,0.7672128355393357,283
16,0.08491585329707627,0.7776138098896856,694
17,0.04127480785624832,0.8040620256307165,392
18,0.09102878356721095,0.7923101133148208,764
19,0.0749095317687488,0.7010924436687411,584
20,0.04113472236496743,0.6378868376127769,361
21,0.020041985786794815,0.8565047100720589,186
22,0.09919270336767415,0.8293424032602444,806
23,0.020455960465171855,0.6601227345546952,186
24,0.05592179058201513,0.6302554705327816,481
25,0.03158020218266575,0.7301206301284372,282
26,0.09308328609668964,0.7408902592929981,758
27,0.08688186645279654,0.7755663069118569,659
28,0.05644483868094179,0.8185202345287134,491
29,0.02548654712436137,0.6444819233262326,232
30,0.08737349478328213,0.7901626409524952,670
31,0.05431843867022296,0.7593097428228525,447
32,0.08875842141260111,0.6354080691204821,713
33,0.08827805263333756,0.6699542418411616,741
34,0.04488663707673969,0.7589767156435706,363
35,0.0034636138311403553,0.7882437596229239,51
36,0.026925905076193014,0.6852883329871964,274
37,0.07448694324997485,0.6789502950968219,614
38,0.02157372606219964,0.8608528770220768,179
39,0.003592580344634089,0.8538238742256433,44
