worker,label_prob,quality,n_labels
0,0.09237338779359315,0.807845439337298,241
1,0.04163667677004643,0.7872868664240777,89
2,0.011661239403878188,0.875943519731591,36
3,0.0476220509919684,0.6280473334217718,114
4,0.056780537785520016,0.8116282986971702,149
5,0.07609515304632589,0.769567699930471,173
6,0.08133277826789947,0.8046324467699606,183
7,0.0024937080453622308,0.6304402134881609,17
8,0.02315867000439317,0.8816898012455725,49
9,0.08873474381972168,0.6596831875494994,183
10,0.013599816510809116,0.6527164304578664,36
11,0.05207808420766903,0.6206999977032814,132
12,0.03362548670120635,0.655879693171684,93
13,0.06949034761146124,0.6017371939819801,165
14,0.055554071278005615,0.6943683660233329,147
15,0.08028195319875431,0.8414597953622637,196
16,0.017263592739595747,0.8724363586587441,48
17,0.01662545529693942,0.7064373701620216,44
18,0.05400131988793691,0.6123835328236756,136
19,0.06491628115213673,0.8140494106868156,142
20,0.039360430865756406,0.8055073243155673,88
21,0.08942285977863729,0.8566837988181772,220
22,0.022765091319309684,0.8133867028081824,53
23,0.0803158654610198,0.6369049631126966,191
24,0.011783082863476192,0.6554547584381593,42
25,0.07873134775410134,0.6989937246033682,190
26,0.001128776595056913,0.8235920713732083,12
27,0.0034800056273154635,0.7603891574930963,10
28,0.09298141078624704,0.8169600089759943,223
29,0.08217763474128076,0.6776056307396778,179
30,0.09907390344996032,0.8111247269266703,258
31,0.07981970316830256,0.7674571258020902,174
32,0.029606900281067383,0.7158111969424151,68
33,0.013511682858632657,0.6723723832457428,46
34,0.06481982442205413,0.6370625769403518,172
35,0.08517879810817462,0.6992345296617725,185
36,0.08171397448021205,0.651257343953035,200
37,0.014948800826372722,0.6502551919146555,49
38,0.06942915840887921,0.7692291472255584,149
39,0.08068061523584541,0.8678790278154936,177
