20	0	0
24	0	1
39	0	1
11	1	0
29	2	1
16	3	1
6	4	1
25	4	1
30	5	1
7	6	0
10	6	0
12	7	0
37	7	0
0	8	0
1	8	1
10	9	1
37	9	0
39	9	1
30	10	1
0	11	1
28	11	1
36	11	1
28	12	1
30	12	0
33	13	0
37	13	1
19	14	1
8	15	1
39	15	0
38	16	1
12	17	1
32	17	1
36	17	1
38	17	1
12	18	1
8	19	1
10	19	1
30	19	1
4	20	1
16	20	1
23	20	0
38	20	0
39	20	1
25	21	0
39	21	1
26	22	1
10	23	1
30	24	1
5	25	0
17	25	1
19	25	1
37	26	1
8	27	1
30	27	1
11	28	1
8	29	1
17	29	1
20	29	0
23	29	1
1	30	0
10	30	0
18	30	1
37	30	1
38	30	0
19	31	0
10	32	1
11	32	0
28	32	1
5	33	1
6	33	1
12	33	1
32	34	1
3	35	1
5	35	0
27	35	1
30	35	0
39	35	1
24	36	1
23	37	1
25	37	1
30	37	1
25	38	1
6	39	1
9	39	1
13	39	1
23	39	1
37	39	1
32	40	0
23	41	1
24	41	0
38	41	1
7	42	1
35	43	0
37	43	1
13	44	1
8	45	0
17	45	1
30	46	0
32	47	1
18	48	1
23	48	1
13	49	1
20	49	1
31	49	1
26	50	1
29	51	1
16	52	1
36	52	1
3	53	1
39	53	1
1	54	1
8	54	0
10	55	1
12	55	0
16	56	1
37	56	1
16	57	1
33	57	1
20	58	1
39	58	0
1	59	1
8	59	0
19	59	1
22	59	0
30	59	1
33	59	1
17	60	0
37	60	0
5	61	1
14	61	1
16	61	1
26	61	0
39	62	0
13	63	1
17	63	1
32	64	1
1	65	1
28	65	0
13	66	1
14	66	1
16	66	0
33	66	1
5	67	0
8	67	1
14	67	0
17	67	0
21	67	1
30	67	0
33	67	0
34	67	0
39	67	1
16	68	1
17	68	1
28	69	1
30	69	1
33	69	0
2	70	1
28	70	1
1	71	0
10	71	0
27	72	0
3	73	0
7	73	1
10	73	1
33	73	1
21	74	1
28	74	1
33	74	1
1	75	1
18	75	1
36	75	1
22	76	0
23	76	0
27	76	0
0	77	1
24	78	1
36	78	0
38	78	1
4	79	1
16	79	1
27	79	1
30	79	1
38	79	1
8	80	0
15	81	1
14	82	0
27	82	1
25	83	0
8	84	1
18	84	1
21	84	1
33	84	0
17	85	0
21	85	0
1	86	0
4	86	1
10	86	0
12	86	0
16	86	0
36	86	0
37	87	1
9	88	0
31	88	0
1	89	1
3	89	1
37	89	1
16	90	1
17	90	1
32	90	1
39	90	0
26	91	0
39	91	1
0	92	1
1	92	1
8	92	1
12	92	1
16	93	1
28	93	1
33	93	1
21	94	1
33	94	0
18	95	1
32	96	1
33	96	1
15	97	1
4	98	0
8	98	0
12	98	0
16	98	1
32	98	0
10	99	1
33	99	1
29	100	0
4	101	1
12	102	1
10	103	1
33	103	1
18	104	0
17	105	1
24	105	1
27	105	0
33	106	1
1	107	1
5	107	1
4	108	1
16	108	1
33	108	1
36	108	1
37	108	1
10	109	1
24	109	0
32	109	0
16	110	1
28	110	1
0	111	0
16	111	0
28	111	0
8	112	0
28	112	1
39	112	0
24	113	1
36	113	0
9	114	1
15	114	1
32	114	0
27	115	0
28	116	1
17	117	1
28	117	0
36	117	0
3	118	1
6	119	0
24	119	1
32	119	1
38	119	1
6	120	0
25	120	1
29	121	1
32	121	1
31	122	1
5	123	1
20	123	0
10	124	1
22	124	0
16	125	1
33	125	0
11	126	1
12	126	1
20	127	0
16	128	1
30	128	1
39	128	1
16	129	0
12	130	1
17	130	1
39	130	1
36	131	0
6	132	1
10	133	1
38	133	1
0	134	1
9	134	0
19	134	1
36	134	1
38	134	0
12	135	0
17	135	1
33	136	1
0	137	0
28	138	0
20	139	1
33	139	1
4	140	1
39	140	1
30	141	0
1	142	1
21	142	1
27	142	1
33	142	1
27	143	1
28	144	0
32	144	1
4	145	1
30	145	1
33	145	1
4	146	0
16	146	0
23	146	0
36	146	0
16	147	0
31	147	0
12	148	1
16	148	1
33	148	1
3	149	1
10	149	0
14	149	1
0	150	0
13	150	1
18	150	0
33	150	0
10	151	1
1	152	1
28	152	1
37	152	1
24	153	1
17	154	0
