5	0	1
9	0	1
0	1	0
30	1	0
2	2	0
5	2	1
8	2	0
25	2	1
31	2	1
5	3	0
15	3	0
26	3	0
36	3	0
17	4	1
0	5	1
19	5	0
2	6	1
8	6	1
14	6	1
15	6	1
16	6	0
28	7	1
32	7	0
36	7	1
8	8	1
39	8	1
5	9	1
9	9	0
19	9	1
10	10	0
11	11	1
32	12	0
24	13	1
37	14	1
25	15	1
28	15	1
37	15	1
12	16	1
38	16	0
6	17	0
8	17	1
15	17	1
17	17	1
18	18	1
25	18	0
37	18	0
27	19	0
30	19	1
12	20	0
13	20	0
14	20	0
18	20	0
25	21	1
35	21	0
3	22	1
23	22	1
33	22	1
5	23	0
12	24	1
34	24	0
8	25	0
35	25	1
1	26	1
24	27	0
34	27	0
36	27	0
25	28	0
28	28	0
24	29	0
12	30	0
15	30	0
22	30	0
5	31	1
3	32	1
23	32	0
28	32	0
2	33	0
18	33	0
19	33	1
23	33	1
6	34	0
22	35	1
32	35	0
2	36	0
12	36	0
13	36	0
12	37	0
33	37	1
30	38	1
16	39	1
24	39	1
30	39	1
9	40	0
28	40	0
2	41	0
19	41	1
37	41	0
25	42	0
2	43	0
12	43	1
25	43	1
28	44	0
1	45	1
23	45	0
27	45	1
34	45	1
21	46	1
16	47	0
17	47	0
18	47	0
28	47	0
24	48	1
8	49	0
32	49	0
33	49	0
2	50	0
11	50	0
26	50	0
13	51	1
37	51	0
19	52	1
22	52	0
31	52	1
33	52	0
36	52	1
25	53	1
35	53	1
5	54	0
19	54	0
8	55	0
14	55	0
28	55	0
32	55	0
34	55	0
2	56	1
37	56	0
12	57	0
25	57	0
31	57	1
0	58	0
19	58	0
23	59	0
24	59	1
31	60	0
33	60	0
1	61	1
28	61	1
3	62	1
4	62	0
15	62	0
24	62	0
26	63	0
19	64	1
33	65	0
37	65	0
0	66	1
28	66	0
6	67	0
33	68	0
36	68	0
37	68	0
1	69	0
2	69	0
12	70	1
1	71	0
8	71	0
18	71	0
37	71	0
17	72	1
30	73	1
1	74	0
24	74	0
8	75	1
24	75	0
28	75	0
16	76	0
19	76	0
36	76	0
31	77	0
19	78	1
30	78	1
32	78	0
4	79	0
22	79	0
5	80	0
33	80	1
28	81	0
34	81	0
7	82	1
5	83	0
20	84	1
33	84	1
28	85	0
9	86	0
39	86	0
8	87	0
19	87	0
23	87	1
34	87	0
35	87	1
36	88	1
32	89	0
34	89	0
3	90	0
27	91	0
8	92	0
8	93	0
27	93	1
35	93	1
7	94	0
24	95	0
35	95	0
23	96	0
0	97	1
23	97	1
25	98	0
34	98	0
0	99	1
23	99	0
32	99	1
35	99	1
5	100	1
8	101	0
35	101	0
4	102	0
11	103	0
1	104	0
23	104	0
1	105	0
35	105	0
1	106	0
14	106	0
31	106	0
34	107	0
36	107	0
2	108	0
3	108	0
4	108	0
13	108	1
16	109	0
5	110	1
1	111	1
13	111	0
32	111	1
1	112	0
0	113	0
3	113	0
0	114	0
15	114	1
23	114	1
25	114	1
34	114	1
14	115	1
20	115	0
23	115	1
8	116	1
24	116	1
28	117	1
31	117	1
35	117	1
3	118	0
14	118	0
30	118	1
33	118	1
37	119	1
1	120	1
6	120	1
35	120	1
36	120	1
12	121	0
32	121	0
35	121	0
11	122	0
2	123	1
19	123	0
30	123	0
33	124	1
30	125	1
11	126	0
28	126	1
27	127	1
38	127	0
12	128	0
19	128	1
23	128	1
37	128	0
22	129	0
23	129	1
8	130	0
5	131	1
0	132	0
33	132	1
28	133	1
32	133	0
0	134	0
1	134	1
11	134	0
23	134	0
25	134	0
1	135	0
36	135	0
14	136	0
19	136	0
2	137	1
4	137	0
23	137	0
6	138	0
13	138	0
31	139	0
19	140	0
22	140	0
26	140	0
27	140	0
19	141	0
34	141	0
8	142	0
2	143	0
5	143	0
12	143	0
23	143	1
33	143	0
0	144	0
19	144	0
24	144	0
36	144	0
2	145	0
33	145	0
38	146	1
2	147	0
34	147	0
35	147	0
6	148	0
12	148	1
8	149	0
29	149	1
5	150	0
3	151	1
4	152	1
17	153	0
31	153	0
37	153	0
0	154	1
24	154	1
37	154	1
4	155	0
7	155	1
23	155	1
35	155	0
36	155	0
38	155	1
0	156	0
1	156	0
14	157	0
23	157	0
24	157	0
33	157	0
1	158	0
6	158	0
34	158	1
35	158	0
39	158	0
4	159	1
17	159	1
32	160	0
5	161	0
38	162	0
4	163	0
22	163	0
28	163	0
29	163	0
0	164	0
1	164	1
6	164	0
18	164	1
24	164	1
33	164	1
8	165	1
28	166	1
36	166	1
13	167	0
29	167	1
38	167	0
8	168	0
2	169	0
13	169	0
14	170	1
2	171	1
10	171	1
37	171	1
0	172	0
9	172	1
14	172	0
38	172	1
5	173	0
33	173	0
30	174	0
36	175	1
9	176	0
33	176	0
0	177	1
33	177	1
17	178	0
2	179	1
8	179	1
12	179	1
36	179	1
23	180	0
29	180	0
6	181	0
14	181	0
29	181	0
32	181	1
35	181	0
